STATS_ID,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
927,960,0,0,545,103,11703,1874,4593,0.408012,472,1376,0.343023,737,958,0.769311,349,1002,1351,1024,447,77,573,862,4957
928,203521,0,0,357,88,7621,758,1923,0.394175,359,920,0.390217,249,296,0.841216,140,518,658,1322,174,16,458,709,2124
929,76552,0,0,31,0,74,14,42,0.333333,0,4,0,8,10,0.8,8,15,23,5,1,0,7,15,36
930,76553,0,0,206,0,3192,397,865,0.458959,0,3,0,182,314,0.579617,338,467,805,106,72,49,252,524,976
931,725,0,0,20,0,107,21,42,0.5,1,3,0.333333,16,21,0.761904,2,7,9,9,6,1,13,12,59
932,76555,0,0,315,0,5720,591,1453,0.406744,0,0,0,392,593,0.661045,0,1125,1125,711,0,0,0,602,1574
933,2736,0,0,886,826,30600,5081,11160,0.455286,645,1945,0.331619,2425,3150,0.769841,1448,3960,5408,2026,868,437,1447,1480,13232
934,76556,0,0,95,3,1244,109,254,0.429133,3,10,0.3,47,73,0.643835,104,182,286,93,74,17,69,191,268
935,76557,0,0,1,0,9,2,5,0.4,0,0,0,1,1,1,0,4,4,0,0,0,0,3,5
936,202458,0,0,8,0,95,10,30,0.333333,2,14,0.142857,4,6,0.666666,0,8,8,10,2,0,7,10,26
937,76558,0,0,45,0,700,103,256,0.402343,0,0,0,33,47,0.702127,81,137,218,33,14,16,0,100,239
938,76559,0,0,107,0,1005,215,513,0.419103,0,0,0,88,112,0.785714,20,66,86,71,34,5,0,69,518
939,76560,0,0,19,0,93,6,36,0.166666,0,0,0,9,20,0.45,0,21,21,15,0,0,0,17,21
940,76561,0,0,210,0,4025,560,1532,0.365535,0,0,0,376,507,0.741617,0,449,449,446,0,0,0,337,1496
941,76568,0,0,312,0,7859,1268,3052,0.415465,0,0,0,461,511,0.902152,128,482,610,1594,190,14,93,656,2997
942,1628978,0,0,23,0,358,42,107,0.392523,17,69,0.246376,9,11,0.818181,13,43,56,27,12,6,18,34,110
943,1760,0,0,82,0,687,103,277,0.371841,8,42,0.190476,39,58,0.672413,45,88,133,63,21,11,35,51,253
944,1627767,0,0,98,0,1054,177,319,0.554858,0,1,0,83,111,0.747747,95,291,386,32,26,41,54,135,437
945,1628977,0,0,38,2,460,68,148,0.459459,4,23,0.173913,32,53,0.603773,33,54,87,16,16,9,19,66,172
946,2564,0,0,1064,564,28772,3805,7711,0.49345,475,1413,0.336164,1054,1470,0.717006,1258,3376,4634,3684,648,510,1897,2269,9139
947,200821,0,0,187,56,2614,233,653,0.356814,122,405,0.301234,67,103,0.650485,77,181,258,122,52,16,72,276,655
948,200799,0,0,6,0,18,1,4,0.25,0,1,0,3,5,0.6,2,0,2,1,0,0,0,0,5
949,2424,0,0,300,57,4619,608,1517,0.400791,179,525,0.340952,350,421,0.831353,75,330,405,752,164,11,324,514,1745
950,2079,0,0,19,0,84,8,20,0.4,3,9,0.333333,3,4,0.75,5,7,12,2,2,2,3,9,22
951,76563,0,0,23,0,175,15,41,0.365853,0,0,0,15,24,0.625,3,2,5,19,3,1,0,30,45
952,1722,0,0,212,206,7494,1219,2824,0.431657,288,717,0.401673,531,677,0.784342,178,431,609,553,213,85,407,551,3257
953,76564,0,0,321,0,5345,854,1818,0.469746,0,0,0,254,341,0.744868,563,1012,1575,346,129,60,40,609,1962
954,76565,0,0,45,0,440,40,136,0.294117,0,0,0,47,69,0.681159,0,81,81,50,0,0,0,79,127
955,101143,0,0,179,21,2661,298,768,0.38802,164,465,0.352688,94,111,0.846846,39,204,243,432,76,9,99,200,854
956,203476,0,0,420,185,9832,1291,2558,0.504691,53,162,0.32716,717,908,0.789647,816,1869,2685,592,352,431,516,1000,3352
957,76566,0,0,706,0,15474,2867,6880,0.416715,0,0,0,1360,1951,0.697078,0,4757,4757,1053,0,0,0,2075,7094
958,76567,0,0,480,0,9241,1210,2588,0.467542,3,16,0.1875,492,664,0.740963,517,1352,1869,990,428,284,481,1247,2915
959,76569,0,0,33,0,221,29,79,0.367088,0,4,0,15,23,0.652173,6,9,15,34,8,2,17,40,73
960,76570,0,0,57,0,0,111,563,0.197158,0,0,0,74,111,0.666666,0,0,0,40,0,0,0,92,296
961,76571,0,0,22,0,0,10,55,0.181818,0,0,0,16,22,0.727272,0,0,0,5,0,0,0,19,36
962,76574,0,0,45,0,511,58,143,0.405594,1,9,0.111111,34,39,0.871794,13,39,52,94,21,2,50,45,151
963,76575,0,0,18,0,89,17,41,0.414634,0,0,0,11,20,0.55,0,20,20,7,0,0,0,10,45
964,76576,0,0,220,0,2760,404,1095,0.368949,0,0,0,166,272,0.610294,0,720,720,129,0,0,0,381,974
965,203915,0,0,231,81,5566,784,1919,0.408546,282,851,0.331374,576,723,0.79668,94,507,601,1069,161,63,340,509,2426
966,101113,0,0,225,18,2795,488,958,0.509394,1,2,0.5,371,472,0.786016,275,414,689,69,36,65,200,425,1348
967,2205,0,0,601,93,8406,503,1177,0.427357,1,6,0.166666,178,381,0.467191,834,1385,2219,270,227,630,355,1219,1185
968,76577,0,0,652,0,17841,3457,6836,0.505705,0,0,0,2098,2768,0.757947,0,3646,3646,1151,0,0,0,2055,9012
969,76578,0,0,7,0,72,2,21,0.095238,0,0,0,7,12,0.583333,0,13,13,4,0,0,0,12,11
970,124,0,0,1134,979,33838,5205,10510,0.495242,100,426,0.234741,2888,4176,0.69157,2881,6445,9326,3541,1288,1631,2470,3609,13398
971,2413,0,0,436,77,8510,1400,3393,0.412614,331,972,0.340534,547,657,0.832572,155,661,816,775,341,34,552,733,3678
972,1059,0,0,8,0,62,8,16,0.5,5,7,0.714285,4,5,0.8,1,4,5,5,0,0,5,3,25
973,76580,0,0,9,0,0,6,27,0.222222,0,0,0,3,5,0.6,0,0,0,6,0,0,0,13,15
974,1720,0,0,587,84,8788,1246,2838,0.439041,1,8,0.125,389,492,0.79065,582,1373,1955,343,200,209,376,1315,2882
975,76581,0,0,77,0,0,160,514,0.311284,0,0,0,174,237,0.734177,0,18,18,174,0,0,0,225,494
976,76582,0,0,196,0,0,633,2211,0.286295,0,0,0,387,585,0.661538,0,0,0,273,0,0,0,509,1653
977,76583,0,0,957,662,26222,3105,5442,0.570562,0,0,0,1993,2722,0.732182,2060,5432,7492,765,336,1267,1454,2025,8203
978,1629029,0,0,43,43,1382,287,658,0.43617,106,285,0.371929,193,263,0.73384,45,244,289,220,48,11,139,80,873
979,76584,0,0,273,0,4866,662,1379,0.480058,0,0,0,494,975,0.506666,0,1071,1071,706,0,0,0,850,1818
980,76586,0,0,44,0,364,44,109,0.403669,0,7,0,17,21,0.809523,5,20,25,87,16,1,42,33,105
981,76585,0,0,45,0,0,90,275,0.327272,0,0,0,73,106,0.688679,0,0,0,38,0,0,0,107,253
982,2039,0,0,728,86,14134,1810,4356,0.415518,446,1277,0.349256,1001,1253,0.798882,132,832,964,1601,463,75,803,1221,5067
983,76587,0,0,60,0,449,56,144,0.388888,0,0,0,31,57,0.543859,46,95,141,16,12,6,28,89,143
984,201595,0,0,130,26,1490,142,266,0.533834,0,1,0,60,160,0.375,198,315,513,55,67,44,86,256,344
985,1628416,0,0,79,5,1202,173,465,0.372043,80,235,0.340425,60,87,0.689655,26,145,171,95,24,6,47,81,486
986,1628422,0,0,79,12,1360,202,456,0.442982,72,200,0.36,45,62,0.725806,32,180,212,77,44,6,41,98,521
987,200763,0,0,143,0,1536,222,571,0.388791,68,218,0.311926,76,86,0.88372,34,118,152,93,50,21,87,128,588
988,76588,0,0,8,1,98,7,24,0.291666,0,1,0,0,4,0,5,9,14,17,9,0,9,9,14
989,76589,0,0,67,10,1043,182,395,0.460759,19,61,0.311475,69,104,0.663461,27,64,91,147,48,9,92,147,452
990,76590,0,0,456,17,10111,1386,2798,0.495353,0,1,0,815,1355,0.601476,1045,1909,2954,479,210,325,660,1631,3587
991,428,0,0,765,482,21142,3335,6886,0.484316,154,576,0.267361,1601,2361,0.678102,558,1114,1672,4536,785,76,1761,1615,8425
992,201962,0,0,394,65,7509,1093,2705,0.404066,444,1256,0.353503,379,460,0.823913,213,662,875,889,349,30,410,775,3009
993,201604,0,0,222,61,4380,574,1309,0.438502,84,255,0.329411,339,408,0.830882,83,389,472,254,128,55,200,287,1571
994,76592,0,0,57,0,398,69,175,0.394285,0,0,0,36,62,0.580645,0,114,114,23,0,0,0,76,174
995,202220,0,0,24,0,292,51,125,0.408,3,10,0.3,16,17,0.941176,5,15,20,51,20,2,29,30,121
996,76593,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,76594,0,0,27,0,146,21,66,0.318181,0,0,0,22,40,0.55,14,27,41,11,5,0,0,33,64
998,76595,0,0,4,0,25,6,12,0.5,0,0,0,4,5,0.8,0,8,8,3,0,0,0,4,16
999,1628495,0,0,10,0,125,13,47,0.276595,4,23,0.173913,4,8,0.5,3,15,18,10,6,2,2,13,34
1000,1628408,0,0,6,0,13,4,8,0.5,1,2,0.5,0,0,0,2,3,5,0,0,0,1,2,9
1001,76596,0,0,9,0,92,9,27,0.333333,0,1,0,4,8,0.5,7,8,15,3,6,2,7,10,22
1002,201609,0,0,736,500,20653,3746,8019,0.46714,832,2297,0.362211,1817,2386,0.761525,548,1698,2246,3542,751,140,1669,1721,10141
1003,204054,0,0,16,1,75,11,30,0.366666,3,14,0.214285,3,5,0.6,5,3,8,5,2,0,5,6,28
1004,1068,0,0,474,94,4239,375,803,0.466998,3,9,0.333333,261,402,0.649253,287,731,1018,186,82,137,250,923,1014
1005,1724,0,0,243,46,3966,419,1096,0.382299,150,404,0.371287,93,112,0.830357,56,239,295,524,123,10,209,291,1081
1006,76598,0,0,739,104,21828,5481,11658,0.470149,10,57,0.175438596491228,4319,5774,0.748008,2158,2930,5088,1224,1004,193,1402,2641,15291
1007,76599,0,0,714,357,18370,3308,7085,0.466901,118,405,0.291358,1376,1724,0.798143,259,1006,1265,3702,791,45,1565,1286,8110
1008,203580,0,0,22,1,289,27,82,0.329268,7,35,0.2,2,3,0.666666,4,14,18,55,6,0,28,19,63
1009,17,0,0,1086,950,37538,8335,17673,0.471623,827,2603,0.31771,4698,5962,0.78799,2615,4062,6677,6125,2207,719,2977,3285,22195
1010,1041,0,0,15,0,133,13,43,0.302325,0,9,0,10,14,0.714285,12,10,22,6,3,2,6,10,36
1011,76603,0,0,244,0,3281,403,949,0.424657,0,0,0,209,303,0.689768,80,135,1026,189,22,16,0,537,1015
1012,1542,0,0,278,96,5542,903,2125,0.424941,66,194,0.340206,315,394,0.799492,313,660,973,225,132,117,242,512,2187
1013,76604,0,0,6,0,67,7,14,0.5,0,0,0,1,4,0.25,5,14,19,14,1,2,13,16,15
1014,203083,0,0,506,456,15505,2984,5530,0.539602,9,60,0.15,1032,2398,0.430358,2414,4429,6843,566,658,780,904,1581,7009
1015,76623,0,0,50,0,267,39,108,0.361111,0,0,0,18,27,0.666666,9,22,31,34,22,4,0,49,96
1016,76605,0,0,34,0,424,54,158,0.341772,0,0,0,24,27,0.888888,0,56,56,47,0,0,0,60,132
1017,404,0,0,684,527,17461,3216,6870,0.468122,5,24,0.208333,1648,2239,0.736042,1369,2576,3945,598,329,316,1237,2195,8085
1018,76607,0,0,361,0,6337,686,1380,0.497101,0,0,0,536,798,0.671679,403,680,1089,1230,284,13,227,722,1908
1019,201,0,0,886,331,16319,1391,3380,0.411538,0,5,0,691,1508,0.458222,2234,3223,5457,375,334,1027,740,2328,3473
1020,201162,0,0,831,285,19396,2358,5079,0.464264,849,2169,0.391424,922,1263,0.730007,786,1955,2741,1344,686,160,747,1562,6487
1021,76608,0,0,143,0,1977,429,928,0.462284,23,70,0.328571,80,119,0.672268,52,108,160,170,63,17,125,143,961
1022,76609,0,0,17,0,0,7,32,0.21875,0,0,0,5,7,0.714285,0,0,0,0,0,0,0,17,19
1023,76610,0,0,94,0,1123,164,414,0.396135,0,0,0,72,111,0.648648,0,104,104,167,0,0,0,94,400
1024,2768,0,0,606,319,15526,1353,3440,0.393313,649,1788,0.362975,591,754,0.783819,200,1164,1364,2690,471,36,925,965,3946
1025,1626251,0,0,1,0,24,2,10,0.2,2,5,0.4,0,0,0,2,2,4,1,1,0,0,2,6
1026,76611,0,0,553,0,14671,1912,5175,0.369468,0,0,0,1941,2773,0.699963,0,6223,6223,608,0,0,0,2260,5765
1027,247,0,0,1018,944,35141,5994,13026,0.460156,990,2592,0.381944,3424,4061,0.843142,671,1532,2203,4612,902,83,2084,1826,16402
1028,30,0,0,102,47,2226,434,852,0.509389,3,13,0.230769,209,301,0.694352,160,191,351,111,137,47,150,228,1080
1029,434,0,0,156,13,2223,409,1013,0.403751,102,312,0.326923,220,362,0.607734,94,104,198,186,65,19,148,256,1140
1030,76615,0,0,136,0,0,294,720,0.408333,0,0,0,158,265,0.596226,0,30,30,101,0,0,0,366,746
1031,1495,0,0,1392,1389,47367,10285,20334,0.505803,30,168,0.178571,5896,8468,0.696268,3859,11232,15091,4225,1025,3020,3381,3304,26496
1032,2399,0,0,986,585,27338,3935,8926,0.440846,1304,3460,0.376878,1874,2333,0.803257,698,3513,4211,2185,719,324,1369,1986,11048
1033,76616,0,0,438,116,8428,1311,2809,0.466714,142,419,0.33890214797136,732,904,0.809734,147,542,689,1723,329,25,713,1013,3496
1034,1627739,0,0,149,67,3435,505,1198,0.421535,73,234,0.311965,146,206,0.708737,51,419,470,621,208,70,286,425,1229
1035,76617,0,0,28,0,206,28,90,0.311111,0,0,0,14,17,0.823529,0,31,31,28,0,0,0,20,70
1036,76618,0,0,993,514,23080,2030,4443,0.456898,1,20,0.05,972,1341,0.724832,1729,2642,4371,1631,1316,252,815,2072,5033
1037,2648,0,0,157,8,1758,218,510,0.42745,5,13,0.384615,114,204,0.558823,116,223,339,100,57,29,90,252,555
1038,201142,0,0,816,816,30205,7532,15341,0.490971,1522,3964,0.383955,5597,6332,0.883922,606,5223,5829,3301,927,905,2575,1549,22183
1039,76619,0,0,201,33,2947,317,729,0.434842,3,25,0.12,75,100,0.75,60,166,226,411,104,11,205,400,712
1040,1090,0,0,64,3,930,123,262,0.469465,5,26,0.192307,72,108,0.666666,42,66,108,57,37,33,52,120,323
1041,76621,0,0,63,8,807,122,295,0.413559,0,3,0,73,106,0.688679,51,81,132,85,22,10,81,116,317
1042,76622,0,0,120,0,1205,192,442,0.434389,0,0,0,100,157,0.636942,63,117,233,54,22,13,0,197,484
1043,76624,0,0,60,0,0,121,380,0.318421,0,0,0,34,69,0.492753,0,0,0,129,0,0,0,157,276
1044,76625,0,0,32,0,103,17,37,0.459459,2,4,0.5,7,9,0.777777,3,9,12,15,2,0,7,19,43
1045,76626,0,0,11,0,91,6,26,0.230769,0,0,0,4,8,0.5,0,16,16,5,0,0,0,21,16
1046,202406,0,0,9,1,180,19,48,0.395833,1,8,0.125,28,36,0.777777,2,17,19,18,11,2,20,19,67
1047,289,0,0,441,88,8917,1810,4071,0.444608,137,408,0.335784,1026,1338,0.766816,362,617,979,740,249,31,600,794,4783
1048,76628,0,0,115,0,1744,195,422,0.462085,0,0,0,238,282,0.843971,141,295,436,148,36,66,33,266,628
1049,768,0,0,193,18,2512,361,896,0.402901,0,9,0,258,387,0.666666,190,327,517,61,63,126,170,351,980
1050,76630,0,0,2,0,12,1,2,0.5,0,0,0,2,4,0.5,0,2,2,0,0,0,0,0,4
1051,203921,0,0,56,9,801,88,254,0.346456,26,99,0.262626,39,52,0.75,26,97,123,42,26,15,49,73,241
1052,76631,0,0,875,815,25169,2072,4526,0.457799,0,2,0,1072,1653,0.648517,1857,5082,6939,840,368,3064,1293,2955,5216
1053,76632,0,0,168,8,2685,416,882,0.471655,1,14,0.071428,299,387,0.772609,64,144,208,414,85,8,251,218,1132
1054,202365,0,0,63,15,710,82,213,0.384976,8,36,0.222222,52,72,0.722222,51,71,122,24,18,12,35,56,224
1055,76633,0,0,8,0,50,6,28,0.214285,0,0,0,3,4,0.75,0,8,8,4,0,0,0,5,15
1056,76634,0,0,220,0,4138,566,1308,0.432721,0,0,0,358,449,0.797327,270,490,760,175,158,35,23,544,1490
1057,2569,0,0,19,0,86,17,35,0.485714,0,1,0,6,13,0.461538,8,11,19,4,1,5,6,13,40
1058,204067,0,0,34,0,218,26,86,0.302325,19,65,0.292307,16,17,0.941176,3,28,31,5,7,1,2,6,87
1059,76635,0,0,4,0,13,2,9,0.222222,0,0,0,0,0,0,0,1,1,0,0,0,0,3,4
1060,76636,0,0,266,0,3464,1240,3522,0.352072,0,0,0,741,1175,0.630638,0,913,913,550,0,0,0,954,3221
1061,76637,0,0,10,1,143,4,13,0.307692,0,0,0,3,8,0.375,8,18,26,10,5,4,3,39,11
1062,76638,0,0,87,2,931,206,460,0.447826,0,2,0,110,153,0.718954,66,61,127,56,37,13,81,124,522
1063,721,0,0,226,87,4738,583,1438,0.405424,65,202,0.321782,497,617,0.80551,122,271,393,910,217,6,395,387,1728
1064,76646,0,0,3,0,44,2,18,0.111111,0,5,0,2,5,0.4,5,9,14,4,3,1,4,6,6
1065,898,0,0,704,452,18405,3021,6362,0.47485,304,908,0.334801,1239,1590,0.779245,698,1678,2376,1409,728,297,1187,1923,7585
1066,2451,0,0,10,0,110,10,31,0.32258,0,0,0,7,12,0.583333,12,13,25,3,3,4,2,19,27
1067,346,0,0,85,0,838,71,188,0.377659,0,6,0,61,86,0.709302,61,92,153,60,17,27,57,90,203
1068,76641,0,0,296,36,4436,738,1644,0.448905,1,33,0.030303,325,409,0.794621,78,222,300,774,249,21,398,348,1802
1069,229,0,0,1168,783,28356,5802,11724,0.494882,1,21,0.047619047619048,3257,4666,0.698028,1804,4200,6004,1499,420,867,1931,4042,14862
1070,76643,0,0,4,0,26,3,7,0.428571,0,2,0,1,3,0.333333,1,1,2,4,1,0,1,4,7
1071,2823,0,0,65,5,435,42,94,0.446808,0,0,0,15,25,0.6,26,41,67,8,6,19,20,88,99
1072,236,0,0,604,302,15329,2650,6259,0.42339,176,525,0.335238,1120,1395,0.802867,516,1137,1653,1609,825,197,1138,1028,6596
1073,202197,0,0,2,0,12,1,3,0.333333,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2
1074,1629053,0,0,1,0,4,1,2,0.5,1,2,0.5,0,0,0,1,0,1,0,0,0,0,0,3
1075,76647,0,0,712,0,14447,2089,4867,0.429217,0,0,0,1343,1668,0.805155,0,1294,1294,2102,0,0,0,1441,5521
1076,76648,0,0,2,0,0,1,4,0.25,0,0,0,2,3,0.666666,0,0,0,1,0,0,0,3,4
1077,76649,0,0,99,0,0,286,1000,0.286,0,0,0,228,369,0.617886,0,0,0,177,0,0,0,211,800
1078,378,0,0,873,321,21062,2977,6579,0.4525,621,1684,0.368764,917,1330,0.689473,996,2143,3139,2456,989,232,1225,1695,7492
1079,76651,0,0,1,0,10,1,2,0.5,0,0,0,0,0,0,0,1,1,3,0,0,0,1,2
1080,458,0,0,786,167,16017,1881,4617,0.407407,516,1474,0.350067,838,1013,0.827245,208,1116,1324,2748,540,83,1172,1701,5116
1081,1918,0,0,143,32,1512,165,390,0.423076,0,1,0,180,250,0.72,146,237,383,31,38,27,95,254,510
1082,2064,0,0,50,14,935,115,311,0.369774,28,84,0.333333,56,72,0.777777,21,60,81,145,48,2,54,99,314
1083,76653,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1084,53,0,0,732,395,18657,2123,4492,0.472617,574,1572,0.365139,1445,1692,0.854018,520,1497,2017,1875,671,129,960,1438,6265
1085,76655,0,0,6,0,0,1,9,0.111111,0,0,0,4,4,1,0,8,8,0,0,0,0,8,6
1086,1627740,0,0,59,2,500,80,220,0.363636,32,99,0.323232,31,39,0.794871,18,113,131,28,6,1,32,30,223
1087,201961,0,0,613,137,12884,1798,4391,0.409473,877,2305,0.380477,434,510,0.85098,204,1147,1351,666,326,45,411,684,4907
1088,76656,0,0,141,0,2324,356,720,0.494444,2,6,0.333333333333333,266,410,0.64878,187,315,502,204,69,34,233,306,980
1089,251,0,0,742,712,24502,3852,8290,0.464656,589,1572,0.374681,2251,2816,0.79936,819,2385,3204,1897,576,284,1328,1626,10544
1090,76658,0,0,118,0,1873,227,564,0.402482,0,0,0,153,220,0.695454,0,616,616,86,0,0,0,201,607
1091,76664,0,0,168,0,1984,236,548,0.430656,0,3,0,141,193,0.730569,182,300,482,113,69,84,145,320,613
1092,107,0,0,1209,589,34780,7323,15275,0.47941,1719,4266,0.402953,2639,3365,0.784249,1533,2668,4201,1746,974,183,1771,2480,19004
1093,1677,0,0,145,26,1923,312,592,0.527027,1,21,0.047619,215,329,0.653495,177,114,291,89,159,18,111,252,840
1094,76661,0,0,524,0,10374,1946,4884,0.398443,0,0,0,731,1005,0.727363,37,85,2686,716,33,9,0,1397,4623
1095,111,0,0,624,359,17613,2895,6409,0.451708,241,797,0.302383,1379,1888,0.730402,1320,2712,4032,981,433,477,1001,1934,7410
1096,1034,0,0,91,2,857,110,254,0.43307,0,0,0,57,93,0.612903,87,133,220,29,25,37,35,105,277
1097,76663,0,0,1048,0,27520,4143,9378,0.441778,0,0,0,1890,2595,0.728323,534,1060,8709,1405,146,151,0,2661,10176
1098,101145,0,0,833,713,29010,5723,12688,0.451056,737,2349,0.31375,2675,3463,0.772451,520,2354,2874,3856,1409,281,2246,1950,14858
1099,442,0,0,474,245,11592,1826,3579,0.510198,1,20,0.05,841,1221,0.688779,1087,2083,3170,691,293,752,798,1493,4494
1100,600010,0,0,505,75,8384,929,2252,0.412522,0,1,0,469,656,0.714939,713,1433,2146,459,379,405,522,1258,2327
1101,1922,0,0,472,149,7212,725,1517,0.477916,3,16,0.1875,273,390,0.7,497,1141,1638,260,228,255,355,1000,1726
1102,76667,0,0,5,0,40,2,14,0.142857,0,0,0,1,2,0.5,1,5,6,2,1,0,0,6,5
1103,2408,0,0,375,55,6004,783,1702,0.460047,0,3,0,426,682,0.624633,448,767,1215,261,99,209,392,765,1992
1104,203954,0,0,137,137,4140,1094,2272,0.481514,154,480,0.320833,886,1129,0.784765,303,1202,1505,417,91,272,502,465,3228
1105,76668,0,0,831,0,21763,3993,9067,0.440388,0,0,0,2394,3741,0.639935,0,7544,7544,1194,0,0,0,2838,10380
1106,2765,0,0,14,0,72,6,13,0.461538,0,1,0,8,13,0.615384,2,6,8,1,2,1,3,6,20
1107,76669,0,0,16,0,0,3,25,0.12,0,0,0,8,15,0.533333,0,0,0,4,0,0,0,13,14
1108,76670,0,0,195,2,1405,138,336,0.410714,0,0,0,67,99,0.676767,137,249,386,45,32,42,91,274,343
1109,76671,0,0,11,0,50,11,29,0.37931,0,0,0,6,10,0.6,5,11,16,7,1,0,3,12,28
1110,76672,0,0,151,18,3108,617,1418,0.435119,9,65,0.138461,259,333,0.777777,140,175,315,320,57,24,203,287,1502
1111,76673,0,0,1193,952,38063,10659,21036,0.506702,18,83,0.216867469879518,4277,5141,0.831939,2778,3760,6538,4351,1067,833,2821,3027,25613
1112,76674,0,0,18,0,70,11,42,0.261904,0,0,0,5,7,0.714285,0,20,20,6,0,0,0,15,27
1113,76676,0,0,50,0,577,74,178,0.41573,11,32,0.34375,20,36,0.555555,12,42,54,46,18,13,46,85,179
1114,203119,0,0,41,0,407,42,112,0.375,14,50,0.28,21,29,0.724137,8,29,37,26,16,3,19,46,119
1115,76675,0,0,29,0,196,36,93,0.387096,0,0,0,21,29,0.724137,0,44,44,15,0,0,0,38,93
1116,76677,0,0,46,0,0,104,274,0.379562,0,0,0,152,192,0.791666,0,0,0,41,0,0,0,167,360
1117,203898,0,0,186,21,2337,320,763,0.419397,66,208,0.317307,73,95,0.768421,48,202,250,359,98,18,171,233,779
1118,203516,0,0,250,80,5160,558,1216,0.458881,191,531,0.359698,312,394,0.791878,240,538,778,223,158,70,191,499,1619
1119,76678,0,0,13,0,72,10,23,0.434782,0,0,0,6,8,0.75,0,5,5,2,1,0,2,7,26
1120,201623,0,0,69,17,928,101,185,0.545945,0,0,0,60,101,0.594059,57,133,190,29,25,29,50,164,262
1121,76679,0,0,18,0,401,59,170,0.347058,0,0,0,30,47,0.638297,0,83,83,26,0,0,0,52,148
1122,76680,0,0,766,0,18841,3014,6926,0.435171,0,0,0,1223,1591,0.768698,306,827,3448,1991,222,45,0,2081,7251
1123,76681,0,0,836,442,28677,7237,14276,0.506934,46,176,0.261363636363636,3844,4950,0.776565,2067,3534,5601,3224,1508,1293,2323,2286,18364
1124,1915,0,0,153,65,2143,158,341,0.463343,0,0,0,105,169,0.621301,220,381,601,76,69,95,96,399,421
1125,76682,0,0,23,0,0,25,69,0.362318,0,0,0,14,20,0.7,0,0,0,14,0,0,0,25,64
1126,76683,0,0,30,0,282,36,100,0.36,13,56,0.232142,31,39,0.794871,4,12,16,23,7,0,39,27,116
1127,76687,0,0,47,0,0,56,200,0.28,0,0,0,30,44,0.681818,0,0,0,55,0,0,0,99,142
1128,967,0,0,102,1,1095,144,378,0.380952,37,108,0.342592,50,61,0.819672,56,108,164,77,35,18,42,115,375
1129,76685,0,0,36,0,381,63,140,0.45,7,18,0.388888,24,42,0.571428,26,49,75,37,14,1,36,64,157
1130,1628980,0,0,23,0,100,6,25,0.24,1,6,0.166666,0,1,0,1,8,9,13,1,1,6,13,13
1131,1628393,0,0,52,4,824,91,263,0.346007,15,56,0.267857,38,49,0.77551,10,84,94,108,38,6,48,103,235
1132,202379,0,0,250,9,2627,364,640,0.56875,6,26,0.230769,145,211,0.687203,239,402,641,107,90,121,85,291,879
1133,2230,0,0,562,123,10918,1429,3231,0.442277,426,1172,0.363481,463,590,0.784745,559,825,1384,420,294,88,278,956,3747
1134,76686,0,0,591,20,9858,1835,4060,0.45197,231,753,0.306772,630,781,0.806658,184,624,808,1514,430,51,818,1173,4531
1135,2501,0,0,809,372,15577,1107,2379,0.465321,1,11,0.090909,1074,2036,0.527504,1984,3781,5765,458,566,115,897,1895,3289
1136,201936,0,0,565,419,17656,3405,7715,0.441348,472,1473,0.320434,1784,2350,0.759148,491,2142,2633,2776,720,214,1445,1258,9066
1137,101137,0,0,127,8,1683,162,416,0.389423,36,122,0.295081,71,91,0.780219,32,126,158,174,69,10,107,148,431
1138,121,0,0,1183,1122,40594,9702,19241,0.504235,19,125,0.152,5392,7289,0.739744,2752,8855,11607,2215,1136,2894,3537,4034,24815
1139,201607,0,0,7,0,19,0,5,0,0,2,0,3,4,0.75,1,1,2,2,0,1,1,1,3
1140,203957,0,0,201,68,3916,443,1100,0.402727,150,490,0.306122,171,222,0.77027,76,278,354,459,84,34,264,376,1207
1141,201963,0,0,51,18,1049,136,331,0.410876,26,94,0.276595,22,36,0.611111,31,106,137,40,37,33,50,85,320
1142,203105,0,0,170,61,2394,275,536,0.513059,0,0,0,162,291,0.556701,292,433,725,63,48,166,133,328,712
1143,76689,0,0,135,0,0,366,1270,0.288188,0,0,0,299,447,0.668903,0,0,0,169,0,0,0,299,1031
1144,76690,0,0,30,0,0,25,96,0.260416,0,0,0,13,26,0.5,0,0,0,2,0,0,0,64,63
1145,76691,0,0,30,0,171,23,89,0.258426,0,0,0,14,20,0.7,0,45,45,11,0,0,0,33,60
1146,76692,0,0,48,0,0,50,163,0.306748,0,0,0,55,81,0.679012,0,0,0,36,0,0,0,86,155
1147,202702,0,0,453,372,11118,2059,3786,0.543845,3,25,0.12,986,1507,0.65428,1383,2295,3678,452,336,373,599,1106,5107
1148,76693,0,0,211,0,3822,481,1252,0.384185,0,0,0,416,594,0.700336,0,527,527,386,0,0,0,429,1378
1149,200770,0,0,504,40,9841,1460,3452,0.422943,583,1559,0.373957,385,521,0.738963,161,797,958,1453,391,56,695,713,3888
